fit_role,loo_position,sample_id,n_fit_observations,inner_cv_rmse,fit_seconds,best_parameters,model__regressor__alpha,model__regressor__gamma,procedure,outer_fold,SubjectNumber,inner_cv_rmse_years
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,77.0,141.0,1.4959612996776668
,,,,,,{'model__alpha': 5.623413251903491},,,Ridge,77.0,141.0,1.5296850149925056
,,,,,,{},,,OLS,77.0,141.0,
,,,,,,{},,,Random Forest,77.0,141.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,78.0,142.0,1.4977776662407998
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,78.0,142.0,1.4974873139449625
,,,,,,{'model__alpha': 5.623413251903491},,,Ridge,78.0,142.0,1.535088815097294
,,,,,,{},,,OLS,78.0,142.0,
,,,,,,{},,,Random Forest,78.0,142.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,79.0,144.0,1.4321988569669621
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,79.0,144.0,1.4299511298705871
,,,,,,{'model__alpha': 10.0},,,Ridge,79.0,144.0,1.4812447038210597
,,,,,,{},,,OLS,79.0,144.0,
,,,,,,{},,,Random Forest,79.0,144.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.9}",,,ElasticNet,80.0,145.0,1.52129014214187
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,80.0,145.0,1.5217778183023545
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,80.0,145.0,1.5558177731911704
,,,,,,{},,,OLS,80.0,145.0,
,,,,,,{},,,Random Forest,80.0,145.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.9}",,,ElasticNet,81.0,146.0,1.551615056382469
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,81.0,146.0,1.5523675923547284
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,81.0,146.0,1.5646485195270075
,,,,,,{},,,OLS,81.0,146.0,
,,,,,,{},,,Random Forest,81.0,146.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.9}",,,ElasticNet,82.0,147.0,1.5657118491540898
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,82.0,147.0,1.566908064645913
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,82.0,147.0,1.5692759486475227
,,,,,,{},,,OLS,82.0,147.0,
,,,,,,{},,,Random Forest,82.0,147.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,83.0,148.0,1.5579170770726096
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,83.0,148.0,1.5578275019668282
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,83.0,148.0,1.5670084594250284
,,,,,,{},,,OLS,83.0,148.0,
,,,,,,{},,,Random Forest,83.0,148.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,84.0,149.0,1.5581698507956225
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,84.0,149.0,1.5582744810029474
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,84.0,149.0,1.5698492842969467
,,,,,,{},,,OLS,84.0,149.0,
,,,,,,{},,,Random Forest,84.0,149.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,85.0,150.0,1.5488035735268302
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,85.0,150.0,1.5488947352283438
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,85.0,150.0,1.5621619230847699
,,,,,,{},,,OLS,85.0,150.0,
,,,,,,{},,,Random Forest,85.0,150.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,86.0,151.0,1.5565781259247633
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,86.0,151.0,1.5569289497307266
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,86.0,151.0,1.5686833943403473
,,,,,,{},,,OLS,86.0,151.0,
,,,,,,{},,,Random Forest,86.0,151.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,87.0,153.0,1.5661467041316885
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,87.0,153.0,1.5666437579328756
,,,,,,{'model__alpha': 31.622776601683793},,,Ridge,87.0,153.0,1.572834133535687
,,,,,,{},,,OLS,87.0,153.0,
,,,,,,{},,,Random Forest,87.0,153.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,88.0,154.0,1.5582849429554988
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,88.0,154.0,1.5577273053166485
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,88.0,154.0,1.580692387185563
,,,,,,{},,,OLS,88.0,154.0,
,,,,,,{},,,Random Forest,88.0,154.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,89.0,158.0,1.5587924608266588
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,89.0,158.0,1.5590369564198032
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,89.0,158.0,1.5760443132181834
,,,,,,{},,,OLS,89.0,158.0,
,,,,,,{},,,Random Forest,89.0,158.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.9}",,,ElasticNet,90.0,160.0,1.551399558179921
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,90.0,160.0,1.5529446656777957
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,90.0,160.0,1.567139816612923
,,,,,,{},,,OLS,90.0,160.0,
,,,,,,{},,,Random Forest,90.0,160.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,91.0,165.0,1.5543901657382597
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,91.0,165.0,1.5539986402645987
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,91.0,165.0,1.5699301561268162
,,,,,,{},,,OLS,91.0,165.0,
,,,,,,{},,,Random Forest,91.0,165.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,92.0,166.0,1.5459417399368234
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,92.0,166.0,1.5455735117460794
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,92.0,166.0,1.5681254802248723
,,,,,,{},,,OLS,92.0,166.0,
,,,,,,{},,,Random Forest,92.0,166.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,93.0,167.0,1.5595400473673857
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,93.0,167.0,1.5594378298354332
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,93.0,167.0,1.5718966379978712
,,,,,,{},,,OLS,93.0,167.0,
,,,,,,{},,,Random Forest,93.0,167.0,
,,,,,,"{'model__alpha': 0.21544346900318845, 'model__l1_ratio': 0.1}",,,ElasticNet,94.0,169.0,1.5481878170858765
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,94.0,169.0,1.552550024197861
,,,,,,{'model__alpha': 31.622776601683793},,,Ridge,94.0,169.0,1.5504656557208887
,,,,,,{},,,OLS,94.0,169.0,
,,,,,,{},,,Random Forest,94.0,169.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,95.0,170.0,1.556083733355628
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,95.0,170.0,1.5557868133895973
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,95.0,170.0,1.5664728365952196
,,,,,,{},,,OLS,95.0,170.0,
,,,,,,{},,,Random Forest,95.0,170.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,96.0,171.0,1.5569555578125651
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,96.0,171.0,1.5565831225567064
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,96.0,171.0,1.5660463464256484
,,,,,,{},,,OLS,96.0,171.0,
,,,,,,{},,,Random Forest,96.0,171.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,97.0,172.0,1.5537053111303676
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,97.0,172.0,1.5535132653565111
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,97.0,172.0,1.5658136973478014
,,,,,,{},,,OLS,97.0,172.0,
,,,,,,{},,,Random Forest,97.0,172.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,98.0,173.0,1.5481790541398628
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,98.0,173.0,1.548171289543113
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,98.0,173.0,1.561018306267089
,,,,,,{},,,OLS,98.0,173.0,
,,,,,,{},,,Random Forest,98.0,173.0,
,,,,,,"{'model__alpha': 0.051089697745069294, 'model__l1_ratio': 0.5}",,,ElasticNet,99.0,174.0,1.5475859679951371
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,99.0,174.0,1.5499128785464895
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,99.0,174.0,1.5557794781164065
,,,,,,{},,,OLS,99.0,174.0,
,,,,,,{},,,Random Forest,99.0,174.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,100.0,176.0,1.5366555794693517
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,100.0,176.0,1.5363656084524924
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,100.0,176.0,1.5615438049409882
,,,,,,{},,,OLS,100.0,176.0,
,,,,,,{},,,Random Forest,100.0,176.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,101.0,178.0,1.5474480975644076
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,101.0,178.0,1.5466614818672606
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,101.0,178.0,1.5641393718024124
,,,,,,{},,,OLS,101.0,178.0,
,,,,,,{},,,Random Forest,101.0,178.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,102.0,181.0,1.5347654708544631
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,102.0,181.0,1.534385055723864
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,102.0,181.0,1.5524035349432996
,,,,,,{},,,OLS,102.0,181.0,
,,,,,,{},,,Random Forest,102.0,181.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,103.0,183.0,1.5349547697813775
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,103.0,183.0,1.5345282685712573
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,103.0,183.0,1.5481409699583242
,,,,,,{},,,OLS,103.0,183.0,
,,,,,,{},,,Random Forest,103.0,183.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.75}",,,ElasticNet,104.0,185.0,1.5111273285313889
,,,,,,{'model__alpha': 0.019573417814876617},,,Lasso,104.0,185.0,1.5137215990424746
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,104.0,185.0,1.5174387108556529
,,,,,,{},,,OLS,104.0,185.0,
,,,,,,{},,,Random Forest,104.0,185.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.5}",,,ElasticNet,105.0,186.0,1.5097967051185412
,,,,,,{'model__alpha': 0.019573417814876617},,,Lasso,105.0,186.0,1.5102613394928384
,,,,,,{'model__alpha': 10.0},,,Ridge,105.0,186.0,1.5231915565679752
,,,,,,{},,,OLS,105.0,186.0,
,,,,,,{},,,Random Forest,105.0,186.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,106.0,188.0,1.52679161902149
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,106.0,188.0,1.5254373669647276
,,,,,,{'model__alpha': 10.0},,,Ridge,106.0,188.0,1.5377328308483773
,,,,,,{},,,OLS,106.0,188.0,
,,,,,,{},,,Random Forest,106.0,188.0,
,,,,,,"{'model__alpha': 0.051089697745069294, 'model__l1_ratio': 0.5}",,,ElasticNet,107.0,190.0,1.5240600849950359
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,107.0,190.0,1.5239159142039067
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,107.0,190.0,1.5309332587545659
,,,,,,{},,,OLS,107.0,190.0,
,,,,,,{},,,Random Forest,107.0,190.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,108.0,191.0,1.527007364854031
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,108.0,191.0,1.5256744314471036
,,,,,,{'model__alpha': 10.0},,,Ridge,108.0,191.0,1.5401078323717245
,,,,,,{},,,OLS,108.0,191.0,
,,,,,,{},,,Random Forest,108.0,191.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,109.0,192.0,1.5298777371724657
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,109.0,192.0,1.528330440874724
,,,,,,{'model__alpha': 10.0},,,Ridge,109.0,192.0,1.5414460567349721
,,,,,,{},,,OLS,109.0,192.0,
,,,,,,{},,,Random Forest,109.0,192.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,110.0,193.0,1.5234684079726935
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,110.0,193.0,1.5219904620196618
,,,,,,{'model__alpha': 10.0},,,Ridge,110.0,193.0,1.5392020854267745
,,,,,,{},,,OLS,110.0,193.0,
,,,,,,{},,,Random Forest,110.0,193.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,111.0,195.0,1.5240903321090509
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,111.0,195.0,1.522802103485846
,,,,,,{'model__alpha': 10.0},,,Ridge,111.0,195.0,1.5415989707876256
,,,,,,{},,,OLS,111.0,195.0,
,,,,,,{},,,Random Forest,111.0,195.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,112.0,198.0,1.5207220247839572
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,112.0,198.0,1.51886275590245
,,,,,,{'model__alpha': 10.0},,,Ridge,112.0,198.0,1.5377992025657463
,,,,,,{},,,OLS,112.0,198.0,
,,,,,,{},,,Random Forest,112.0,198.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,113.0,199.0,1.5131331828228378
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,113.0,199.0,1.512624747790936
,,,,,,{'model__alpha': 10.0},,,Ridge,113.0,199.0,1.5336876714551775
,,,,,,{},,,OLS,113.0,199.0,
,,,,,,{},,,Random Forest,113.0,199.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,114.0,200.0,1.5284956435581214
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,114.0,200.0,1.5280155517290372
,,,,,,{'model__alpha': 10.0},,,Ridge,114.0,200.0,1.5425064399771093
,,,,,,{},,,OLS,114.0,200.0,
,,,,,,{},,,Random Forest,114.0,200.0,
,,,,,,"{'model__alpha': 0.03162277660168379, 'model__l1_ratio': 0.95}",,,ElasticNet,115.0,201.0,1.5401731598005224
,,,,,,{'model__alpha': 0.03162277660168379},,,Lasso,115.0,201.0,1.5397773378399038
,,,,,,{'model__alpha': 17.78279410038923},,,Ridge,115.0,201.0,1.5440486803459261
,,,,,,{},,,OLS,115.0,201.0,
,,,,,,{},,,Random Forest,115.0,201.0,
