outer_fold,SubjectNumber,inner_cv_rmse,alpha,gamma,fit_seconds,subset_id
43,54,1.46752761964285,0.1,0.003,0.9601205829530954,groups_111110
44,55,1.4714991612436643,0.1,0.003,0.9454074170207604,groups_111110
45,56,1.4678967232610869,0.1,0.003,1.040095584001392,groups_111110
46,58,1.4967026188014112,0.1,0.003,0.9717629160732032,groups_111110
47,59,1.4935868050290524,0.1,0.003,0.9611126250820234,groups_111110
48,60,1.4915165939891075,0.1,0.003,0.9646798750618472,groups_111110
49,101,1.5026910148279435,0.1,0.003,0.9920863750157878,groups_111110
50,102,1.491392118245782,0.1,0.003,0.9603924580151216,groups_111110
51,104,1.5187201166664124,0.1,0.003,0.9639115830650552,groups_111110
52,106,1.515553396286238,0.1,0.003,0.9673138330690564,groups_111110
53,108,1.4933612491906851,0.1,0.003,0.9625434170011432,groups_111110
54,109,1.4758536707824672,0.1,0.003,0.9698078330839052,groups_111110
55,110,1.5284331823433002,0.1,0.003,0.9937156660016626,groups_111110
56,112,1.535028485136339,0.1,0.003,1.035720834042877,groups_111110
57,113,1.525119892598188,0.0316227766016837,0.001,0.9713981670793146,groups_111110
58,115,1.5052367881574065,0.1,0.003,0.9870060830144212,groups_111110
59,116,1.5336539590746463,0.1,0.003,0.9813138749450444,groups_111110
60,118,1.5233348524919907,0.1,0.003,0.9764274170156568,groups_111110
61,119,1.5311238434079069,0.1,0.003,0.9894892079755664,groups_111110
62,120,1.530419287660849,0.1,0.003,0.9641588749364018,groups_111110
63,121,1.5319895724080943,0.1,0.003,0.955393832991831,groups_111110
64,122,1.5073793447917516,0.1,0.003,0.9878804590553044,groups_111110
65,124,1.522028879038846,0.1,0.003,0.9662668750388548,groups_111110
66,125,1.5210051468757966,0.1,0.003,0.964473917032592,groups_111110
67,126,1.520275200097068,0.1,0.003,0.9825695420149714,groups_111110
68,127,1.5087043360083834,0.1,0.003,0.9996971249347552,groups_111110
69,129,1.5191488937551465,0.1,0.003,0.96438516699709,groups_111110
70,130,1.5059943598527348,0.1,0.003,0.9482933750841768,groups_111110
71,133,1.4950069925438925,0.1,0.003,0.9770332500338554,groups_111110
72,135,1.5122381438507453,0.1,0.003,0.9962217080174014,groups_111110
73,137,1.5068602299366791,0.1,0.003,0.970533874933608,groups_111110
74,138,1.5177480448157368,0.1,0.003,0.9930843750480562,groups_111110
75,139,1.5568928622519644,0.1,0.003,0.98360841604881,groups_111110
76,140,1.5467513781618256,0.1,0.003,0.9880575829884036,groups_111110
77,141,1.5357086932722532,0.1,0.003,0.9853484160266816,groups_111110
78,142,1.5407240820493269,0.1,0.003,0.9782416250091046,groups_111110
79,144,1.4752898022819696,0.1,0.003,0.9933859170414508,groups_111110
80,145,1.5687388206453114,0.1,0.003,0.9839311249088496,groups_111110
81,146,1.573658031155741,0.1,0.001,0.9775622909655796,groups_111110
82,147,1.5774727901554415,0.1,0.001,0.9962173340609296,groups_111110
83,148,1.5755622654817287,0.1,0.001,0.99265241692774,groups_111110
84,149,1.5738941018634218,0.1,0.001,0.9862677090568468,groups_111110
85,150,1.5699430825253156,0.1,0.001,0.9753639579284936,groups_111110
86,151,1.5751294365392516,0.1,0.001,1.0326881669461727,groups_111110
87,153,1.5764122296178074,0.1,0.001,0.98254579200875,groups_111110
88,154,1.5911293261116992,0.1,0.001,0.9883384159766138,groups_111110
89,158,1.5921597510261265,0.1,0.001,0.968072541989386,groups_111110
90,160,1.587796330898794,0.1,0.001,1.009833583026193,groups_111110
91,165,1.5849726260078707,0.1,0.003,0.9684017499675974,groups_111110
92,166,1.586099915402444,0.1,0.003,0.9924529999261722,groups_111110
93,167,1.5848475632501668,0.1,0.003,0.9926660829223692,groups_111110
94,169,1.5691975099642703,0.1,0.003,0.968132916954346,groups_111110
95,170,1.582215313342516,0.1,0.003,0.9747438329504804,groups_111110
96,171,1.579142255606177,0.1,0.003,0.975362665951252,groups_111110
97,172,1.580455679045275,0.1,0.003,0.9717268330277876,groups_111110
98,173,1.579705949566888,0.1,0.003,0.9645952079445124,groups_111110
99,174,1.5717576704873744,0.1,0.003,0.9705145410262048,groups_111110
100,176,1.5770774865234245,0.1,0.003,0.9780489169061184,groups_111110
101,178,1.579016697755276,0.1,0.003,0.9852354580070825,groups_111110
102,181,1.578941593755994,0.1,0.003,1.0081354579888284,groups_111110
103,183,1.5712982499425632,0.1,0.003,0.9930876250145956,groups_111110
104,185,1.5617929427794308,0.1,0.001,0.9790837089531124,groups_111110
105,186,1.5670547676893765,0.1,0.003,1.0042102909646928,groups_111110
106,188,1.5758944434735045,0.1,0.003,0.9963801659177988,groups_111110
107,190,1.5680347803168464,0.1,0.003,1.013416999951005,groups_111110
108,191,1.573516141498864,0.1,0.003,0.9862979159224778,groups_111110
109,192,1.5740102443974298,0.1,0.003,0.9990670830011368,groups_111110
110,193,1.5781434888146766,0.1,0.003,1.0115632909582928,groups_111110
111,195,1.5736906479669406,0.1,0.003,0.9914476660778746,groups_111110
112,198,1.5725483890352092,0.1,0.003,1.037500208010897,groups_111110
113,199,1.5736120127174966,0.1,0.003,1.006123457918875,groups_111110
114,200,1.5742139139840114,0.1,0.003,0.9895120000001044,groups_111110
115,201,1.5526073608524285,0.1,0.003,0.9780618749791756,groups_111110
1,1,1.5128091225715758,0.1,0.01,2.942198208067566,groups_001111
2,2,1.5329278940826765,0.0316227766016837,0.01,0.8750218750210479,groups_001111
3,3,1.4674420393977357,0.0316227766016837,0.01,0.8552289999788627,groups_001111
4,5,1.521749000112598,0.0316227766016837,0.01,0.865464499918744,groups_001111
5,6,1.5242557956293212,0.0316227766016837,0.01,0.8468079160666093,groups_001111
6,7,1.5288392035575682,0.01,0.003,0.8917761250631884,groups_001111
7,8,1.5201943408613188,0.1,0.01,0.9250534579623492,groups_001111
8,9,1.544886778167922,0.01,0.003,0.8640742920106277,groups_001111
9,12,1.5511382214341751,0.01,0.003,0.8544160829624161,groups_001111
10,13,1.5380951307868909,0.0316227766016837,0.01,1.1078620000043884,groups_001111
11,14,1.5257796515541135,0.1,0.01,1.02537929196842,groups_001111
12,15,1.5432942088436117,0.1,0.01,0.9583242919761688,groups_001111
13,16,1.5409918950343424,0.1,0.01,1.1111544159939513,groups_001111
14,17,1.520100495139435,0.0316227766016837,0.01,0.9339374169940128,groups_001111
15,18,1.5276085998986668,0.1,0.01,0.8806577499490231,groups_001111
16,19,1.5327397845984954,0.0316227766016837,0.01,0.9002275830134749,groups_001111
17,21,1.5160503275739692,0.1,0.01,0.8674385419581085,groups_001111
18,22,1.4999165070787246,0.0316227766016837,0.01,1.009300124947913,groups_001111
19,23,1.5366589529814934,0.0316227766016837,0.01,0.8990664590382949,groups_001111
20,24,1.533024755805174,0.0316227766016837,0.01,1.055269250064157,groups_001111
21,25,1.5289690183406606,0.0316227766016837,0.01,0.9373213750077412,groups_001111
22,26,1.5335703120075628,0.0316227766016837,0.01,0.9072080419864506,groups_001111
23,27,1.5440622368204109,0.1,0.01,0.991418999969028,groups_001111
24,28,1.5534443976221988,0.01,0.003,0.8952258749632165,groups_001111
25,29,1.5301950528469002,0.01,0.003,0.8862050409661606,groups_001111
26,30,1.5209860743055512,0.01,0.003,0.8912464170716703,groups_001111
27,32,1.5356647792120928,0.01,0.003,0.88395154196769,groups_001111
28,34,1.5264307560686188,0.01,0.003,0.8740775410551578,groups_001111
29,36,1.5389250685040712,0.01,0.003,0.910869083018042,groups_001111
30,37,1.5357487109470231,0.01,0.003,0.901207874994725,groups_001111
31,38,1.530238361357942,0.01,0.003,0.903472083969973,groups_001111
32,40,1.540941236419641,0.01,0.003,0.9211069999728352,groups_001111
33,41,1.5268881243882393,0.01,0.003,0.9211516249924898,groups_001111
34,43,1.538119824607301,0.01,0.003,0.8896620410960168,groups_001111
35,44,1.524065218285187,0.01,0.003,0.8947895410237834,groups_001111
36,45,1.5318200682990513,0.01,0.003,0.8839533750433475,groups_001111
37,46,1.5316984264172997,0.01,0.003,0.9155305000022054,groups_001111
38,49,1.5161676395117023,0.01,0.003,0.9139367919415236,groups_001111
39,50,1.5322859019711133,0.01,0.003,0.9085302919847892,groups_001111
40,51,1.5341217752650689,0.01,0.003,0.8952808749163523,groups_001111
41,52,1.5547119469118045,0.01,0.003,0.900750125059858,groups_001111
42,53,1.5354130029697526,0.01,0.003,0.8947613330092281,groups_001111
43,54,1.54269803914267,0.01,0.003,0.9049199159489943,groups_001111
44,55,1.5431154614071707,0.01,0.003,0.8895019580377266,groups_001111
45,56,1.55043521399704,0.01,0.003,0.8947158750379458,groups_001111
46,58,1.5808429264194674,0.01,0.003,0.904868165962398,groups_001111
47,59,1.570132329098726,0.01,0.003,0.905131374951452,groups_001111
48,60,1.577581562183605,0.01,0.003,0.9290952499723062,groups_001111
49,101,1.586365440450608,0.01,0.003,0.8940939159365371,groups_001111
50,102,1.594766244441806,0.01,0.003,0.8984339999733493,groups_001111
51,104,1.5419136085146936,0.01,0.003,0.9032577080652118,groups_001111
52,106,1.57545634236477,0.01,0.003,0.9173430420923978,groups_001111
53,108,1.536782292954726,0.01,0.003,0.919483125093393,groups_001111
54,109,1.5660674363026683,0.01,0.003,0.91818358306773,groups_001111
55,110,1.5669138655002015,0.01,0.003,1.164362500072457,groups_001111
56,112,1.5803853380134,0.01,0.003,1.0890417089685798,groups_001111
57,113,1.573468557736812,0.01,0.003,1.2632812499068675,groups_001111
58,115,1.5589768901477878,0.01,0.003,0.9383531659841536,groups_001111
59,116,1.559711814672782,0.01,0.003,0.9542662909952924,groups_001111
60,118,1.551552970747733,0.01,0.003,0.967552708927542,groups_001111
61,119,1.5554868726187896,0.01,0.003,0.9180537919746712,groups_001111
62,120,1.5735782629037038,0.01,0.003,0.958676042035222,groups_001111
63,121,1.566728163848762,0.01,0.003,0.9323374580126256,groups_001111
64,122,1.5591980561457317,0.1,0.01,0.936596249928698,groups_001111
65,124,1.556845866464453,0.01,0.003,0.9326552080456167,groups_001111
66,125,1.5667575595722436,0.01,0.003,0.92414604104124,groups_001111
67,126,1.5401891752409285,0.01,0.003,0.9874266660772264,groups_001111
68,127,1.565018214182467,0.01,0.003,1.042556041968055,groups_001111
69,129,1.5551587623769392,0.01,0.003,0.9465322500327602,groups_001111
70,130,1.5482464069414932,0.01,0.003,1.004215665976517,groups_001111
71,133,1.5526136123926482,0.01,0.003,0.9198916250607,groups_001111
72,135,1.5472130935135795,0.01,0.003,0.9093492079991848,groups_001111
73,137,1.520005053190511,0.01,0.003,0.9208432090235874,groups_001111
74,138,1.538259295813602,0.01,0.003,0.914002792094834,groups_001111
75,139,1.5786831122542422,0.01,0.003,0.9247247079620138,groups_001111
76,140,1.5852600294042491,0.01,0.003,0.924052375019528,groups_001111
77,141,1.5785515839608286,0.01,0.003,0.9424785829614848,groups_001111
78,142,1.5651278611708486,0.01,0.003,0.9479519170708954,groups_001111
79,144,1.5550935147020408,0.01,0.003,0.9352798330364748,groups_001111
80,145,1.5551426667901298,0.01,0.003,0.932213291991502,groups_001111
81,146,1.6224053109875742,0.1,0.01,0.9165740830358118,groups_001111
82,147,1.6460870273367478,0.1,0.01,0.925482082995586,groups_001111
83,148,1.621878806431981,0.1,0.01,0.9132826250279322,groups_001111
84,149,1.6297044621210512,0.01,0.003,0.918764500063844,groups_001111
85,150,1.6272865059425192,0.1,0.01,0.9243857089895756,groups_001111
86,151,1.632657109010388,0.1,0.01,0.9421694590710104,groups_001111
87,153,1.636873624848027,0.1,0.01,0.9559502080082892,groups_001111
88,154,1.6443667272785782,0.01,0.003,1.0233660410158336,groups_001111
89,158,1.650423516713791,0.01,0.003,1.0424105830024928,groups_001111
90,160,1.6575585119811376,0.1,0.01,0.9732987500028684,groups_001111
91,165,1.6026613320981795,0.0316227766016837,0.01,1.0107066669734197,groups_001111
92,166,1.6205983169423166,0.01,0.003,0.9388930409913884,groups_001111
93,167,1.6290564564862289,0.01,0.003,0.9615646249148996,groups_001111
94,169,1.6406421014131674,0.01,0.003,0.9972995419520884,groups_001111
95,170,1.6390987882407029,0.01,0.003,0.9530855000484736,groups_001111
96,171,1.641942868592724,0.01,0.003,0.9500120830489324,groups_001111
97,172,1.6362408166400917,0.01,0.003,0.9275502919917926,groups_001111
98,173,1.6331425498624526,0.01,0.003,0.9395316250156612,groups_001111
99,174,1.6116687785364472,0.01,0.003,1.0006619580090046,groups_001111
100,176,1.6518067215627337,0.01,0.003,0.9856291669420898,groups_001111
101,178,1.660444835078596,0.01,0.003,0.9431596249341964,groups_001111
102,181,1.63525437169216,0.01,0.003,0.9444280420430003,groups_001111
103,183,1.643043565021105,0.01,0.003,1.0063742499332875,groups_001111
104,185,1.6130163220452092,0.01,0.003,0.9344714590115472,groups_001111
105,186,1.6674704067938624,0.01,0.003,0.9251820829231292,groups_001111
106,188,1.669626243996071,0.01,0.003,0.930310916970484,groups_001111
107,190,1.6477891218456355,0.01,0.003,1.033530666027218,groups_001111
108,191,1.6794904365677017,0.01,0.003,1.133147249929607,groups_001111
109,192,1.6407983823557102,0.0316227766016837,0.01,0.9569295840337873,groups_001111
110,193,1.6870938580528996,0.01,0.003,1.0598748750053346,groups_001111
111,195,1.6658182824510794,0.01,0.003,1.0348317919997498,groups_001111
112,198,1.669360640179704,0.01,0.003,0.97721079189796,groups_001111
113,199,1.683113198058081,0.01,0.003,0.9254611249780282,groups_001111
114,200,1.6950602153702743,0.01,0.003,1.0153545830398798,groups_001111
115,201,1.6741170575854376,0.01,0.003,1.0311010420555249,groups_001111
1,1,1.5291678591886282,0.0316227766016837,0.003,1.1759142089867964,groups_010111
2,2,1.5339349650555638,0.0316227766016837,0.003,1.0474999590078369,groups_010111
3,3,1.5265714093239888,0.0316227766016837,0.003,1.0068885419750586,groups_010111
4,5,1.5322190337460324,0.0316227766016837,0.003,1.0342230420792475,groups_010111
5,6,1.5386234520530224,0.0316227766016837,0.003,0.9907398750074208,groups_010111
6,7,1.5364940229119524,0.0316227766016837,0.003,1.0763465000782162,groups_010111
7,8,1.5200146156104402,0.0316227766016837,0.003,0.9940873329760508,groups_010111
8,9,1.5599765631737956,0.0316227766016837,0.003,1.0442299579735843,groups_010111
9,12,1.5505513416285996,0.0316227766016837,0.003,1.0393110839650035,groups_010111
10,13,1.5369805227117814,0.0316227766016837,0.003,1.0481140000047162,groups_010111
11,14,1.538463742102413,0.0316227766016837,0.003,1.087457458022982,groups_010111
12,15,1.5590401338447546,0.0316227766016837,0.003,1.0325538329780102,groups_010111
13,16,1.5235194104671383,0.0316227766016837,0.003,1.0079286249820143,groups_010111
14,17,1.557214793925876,0.0316227766016837,0.003,1.012294749962166,groups_010111
15,18,1.547840854156869,0.0316227766016837,0.003,1.0125926249893382,groups_010111
16,19,1.55045884258628,0.0316227766016837,0.003,1.019768500002101,groups_010111
17,21,1.5321520053646658,0.0316227766016837,0.003,1.0199372090864929,groups_010111
18,22,1.5334487383458213,0.0316227766016837,0.003,1.0134105830220506,groups_010111
19,23,1.553670779879994,0.0316227766016837,0.003,1.0254159580217674,groups_010111
20,24,1.5852120846288609,0.0316227766016837,0.003,0.9910448329756036,groups_010111
21,25,1.5769696193384335,0.0316227766016837,0.003,1.0187719999812543,groups_010111
22,26,1.5887511015658633,0.0316227766016837,0.003,0.9969334159977734,groups_010111
23,27,1.584310279511515,0.0316227766016837,0.003,1.0690635000355542,groups_010111
24,28,1.5800778124801726,0.0316227766016837,0.003,1.028980917064473,groups_010111
25,29,1.5795568665689308,0.0316227766016837,0.003,1.0154974580509588,groups_010111
26,30,1.5716884148362538,0.0316227766016837,0.003,1.0025695839431137,groups_010111
27,32,1.577325157798847,0.0316227766016837,0.003,1.0279267500154674,groups_010111
28,34,1.5669038483152675,0.0316227766016837,0.003,1.0522688750643283,groups_010111
29,36,1.5748771554121592,0.0316227766016837,0.003,1.0131845839787277,groups_010111
30,37,1.5575737225471686,0.0316227766016837,0.003,1.0390279169660062,groups_010111
31,38,1.5358322856872582,0.0316227766016837,0.003,1.040749332983978,groups_010111
32,40,1.5725691791507683,0.0316227766016837,0.003,1.0086164580425248,groups_010111
33,41,1.538019635016692,0.0316227766016837,0.003,1.0442482910584658,groups_010111
34,43,1.5586208115015023,0.0316227766016837,0.003,1.03363045793958,groups_010111
35,44,1.5361797149595424,0.0316227766016837,0.003,1.0161915419157594,groups_010111
36,45,1.542690105756349,0.0316227766016837,0.003,1.0238819579826668,groups_010111
37,46,1.548524024036597,0.0316227766016837,0.003,0.9935594579437748,groups_010111
38,49,1.544564725884181,0.0316227766016837,0.003,0.9931067079305648,groups_010111
39,50,1.5386158392015068,0.0316227766016837,0.003,0.9762004159856588,groups_010111
40,51,1.5399671618630126,0.0316227766016837,0.003,1.0092114169383422,groups_010111
41,52,1.5366287698957424,0.0316227766016837,0.003,0.9827735419385136,groups_010111
42,53,1.5171932162059174,0.0316227766016837,0.003,1.0087375841103494,groups_010111
43,54,1.5248372052184225,0.0316227766016837,0.003,0.9703282080590724,groups_010111
44,55,1.5299561260089791,0.0316227766016837,0.003,0.9658694170648232,groups_010111
45,56,1.5336608369200146,0.0316227766016837,0.003,0.961091083008796,groups_010111
46,58,1.5479076750496092,0.0316227766016837,0.003,0.9527007080614568,groups_010111
47,59,1.5504563228285917,0.0316227766016837,0.003,0.9368863750714808,groups_010111
48,60,1.5494371192494476,0.0316227766016837,0.003,0.9508555830689148,groups_010111
49,101,1.552486204076329,0.0316227766016837,0.003,0.9644720409996808,groups_010111
50,102,1.5327203742406563,0.0031622776601683,0.0003,1.0185688339406624,groups_010111
51,104,1.5753657924718716,0.0031622776601683,0.0003,0.9458613340975716,groups_010111
52,106,1.5759970936875576,0.0316227766016837,0.003,0.9267085840692744,groups_010111
53,108,1.555029050629751,0.0316227766016837,0.003,0.9453422499354928,groups_010111
54,109,1.5426604663007395,0.0316227766016837,0.003,1.0431505830492824,groups_010111
55,110,1.579175204210273,0.0316227766016837,0.003,0.9788607499795036,groups_010111
56,112,1.5820573278678214,0.0031622776601683,0.0003,0.9503019159892574,groups_010111
57,113,1.5928772968166385,0.0031622776601683,0.0003,0.9413502080133184,groups_010111
58,115,1.570085924342908,0.0031622776601683,0.0003,0.9732210830552503,groups_010111
59,116,1.5741189332160184,0.0316227766016837,0.003,1.0133153749629855,groups_010111
60,118,1.5703017765871496,0.0316227766016837,0.003,0.9992315830895676,groups_010111
61,119,1.5827468121052657,0.0316227766016837,0.003,0.9488161250483244,groups_010111
62,120,1.5999136451347578,0.0031622776601683,0.0003,1.076530374935828,groups_010111
63,121,1.613315094982936,0.0316227766016837,0.003,0.971454209065996,groups_010111
64,122,1.581910317327981,0.0316227766016837,0.003,1.000239915912971,groups_010111
65,124,1.6173131369375058,0.0316227766016837,0.003,0.965711791999638,groups_010111
66,125,1.6038515082871438,0.0316227766016837,0.003,0.9803605830529704,groups_010111
67,126,1.6234748931863494,0.0316227766016837,0.003,0.9513140000635758,groups_010111
68,127,1.6181270577088247,0.0316227766016837,0.003,1.0848742919042706,groups_010111
69,129,1.6201473192758955,0.0316227766016837,0.003,1.013538500061259,groups_010111
70,130,1.598258305645026,0.0316227766016837,0.003,1.014941000030376,groups_010111
71,133,1.5854669794812426,0.0316227766016837,0.003,0.9587721249554306,groups_010111
72,135,1.6172271408878542,0.0316227766016837,0.003,0.9479661659570412,groups_010111
73,137,1.635130089839836,0.0031622776601683,0.0003,1.0481724169803783,groups_010111
74,138,1.67604469278089,0.0031622776601683,0.0003,0.961302167037502,groups_010111
75,139,1.683176249857269,0.0316227766016837,0.003,0.9678205829113722,groups_010111
76,140,1.6882664831385918,0.0316227766016837,0.001,1.037317750044167,groups_010111
77,141,1.6685231406758958,0.0031622776601683,0.0003,1.0501204580068588,groups_010111
78,142,1.674019053590991,0.0031622776601683,0.0003,0.9987073340453207,groups_010111
79,144,1.6567737814875665,0.0316227766016837,0.001,0.960302541963756,groups_010111
80,145,1.6816622972358477,0.0316227766016837,0.003,1.0400875420309603,groups_010111
81,146,1.6752613860246914,0.0031622776601683,0.0003,1.027596666011959,groups_010111
82,147,1.6728496697316462,0.0316227766016837,0.003,1.034204374998808,groups_010111
83,148,1.6679328708837549,0.0316227766016837,0.003,1.1572653750190511,groups_010111
84,149,1.6722223175548263,0.0031622776601683,0.0003,1.0155242499895394,groups_010111
85,150,1.6743573556324651,0.0316227766016837,0.003,1.1044734589522704,groups_010111
86,151,1.676982028433113,0.0316227766016837,0.003,1.1811183750396594,groups_010111
87,153,1.6711259168930146,0.1,0.01,1.1253568340325728,groups_010111
88,154,1.6816152335208807,0.0316227766016837,0.003,1.0662523750215769,groups_010111
89,158,1.6824662577795677,0.0316227766016837,0.003,1.070651999907568,groups_010111
90,160,1.6836812963149488,0.0316227766016837,0.003,1.0561421659076586,groups_010111
91,165,1.6720219538817538,0.1,0.01,1.0519155419897288,groups_010111
92,166,1.6585361175579558,0.1,0.01,1.0912664160132408,groups_010111
93,167,1.665703314062586,0.0316227766016837,0.003,1.1077889580046758,groups_010111
94,169,1.6367875395502696,0.0316227766016837,0.003,1.1437630839645865,groups_010111
95,170,1.644005347899833,0.0316227766016837,0.003,1.0423502079211175,groups_010111
96,171,1.6477233332402237,0.0316227766016837,0.003,1.0486404999392107,groups_010111
97,172,1.644032802743762,0.0316227766016837,0.003,1.0630165840266272,groups_010111
98,173,1.6405045161036274,0.0316227766016837,0.003,1.0536894589895385,groups_010111
99,174,1.6473929841273136,0.0316227766016837,0.003,1.0722911660559475,groups_010111
100,176,1.6532105342652723,0.0031622776601683,0.0003,1.068589709000662,groups_010111
101,178,1.6601415867169322,0.0031622776601683,0.0003,1.0717103329952806,groups_010111
102,181,1.629631856249878,0.0031622776601683,0.0003,1.0755200419807809,groups_010111
103,183,1.6279521215657309,0.0031622776601683,0.0003,1.076144125079736,groups_010111
104,185,1.62007545798438,0.0031622776601683,0.0003,1.0660590829793364,groups_010111
105,186,1.6038292308861148,0.0031622776601683,0.0003,1.082327332929708,groups_010111
106,188,1.6050399405283078,0.0031622776601683,0.0003,1.0618189169326795,groups_010111
107,190,1.6012909760478462,0.0316227766016837,0.003,1.088716582977213,groups_010111
108,191,1.6297223017622269,0.0031622776601683,0.0003,1.205314375110902,groups_010111
109,192,1.6150199557396363,0.0031622776601683,0.0003,1.193036999902688,groups_010111
110,193,1.6286394608780683,0.0031622776601683,0.0003,1.1032898749690505,groups_010111
111,195,1.637762691257255,0.0031622776601683,0.0003,1.1096085419412702,groups_010111
112,198,1.6304414238227956,0.0031622776601683,0.0003,1.0926819590386003,groups_010111
113,199,1.5994430055635782,0.0031622776601683,0.0003,1.1174120829673484,groups_010111
114,200,1.6193561500713245,0.0031622776601683,0.0003,1.1140585000393912,groups_010111
115,201,1.6326443264617243,0.0031622776601683,0.0003,1.108294375007972,groups_010111
1,1,1.4349639154966731,0.0031622776601683,0.001,1.117360124946572,groups_011011
2,2,1.4647601050336403,0.01,0.003,1.1844732910394669,groups_011011
3,3,1.426087999252056,0.01,0.003,1.1144872079603374,groups_011011
4,5,1.4624427431647884,0.01,0.003,1.115083166048862,groups_011011
5,6,1.4670449772120555,0.01,0.003,1.124173999996856,groups_011011
6,7,1.469354753498018,0.01,0.003,1.1207654579775408,groups_011011
7,8,1.4598963461486247,0.01,0.003,1.1329593339469284,groups_011011
8,9,1.4585497488115833,0.01,0.003,1.1088936669984832,groups_011011
9,12,1.4670627085861545,0.01,0.003,1.1544102499028668,groups_011011
10,13,1.438589408375388,0.01,0.003,1.138074207934551,groups_011011
11,14,1.4604810142973967,0.01,0.003,1.1377583750290796,groups_011011
12,15,1.450326196145469,0.01,0.003,1.137188542052172,groups_011011
13,16,1.467836182905226,0.0031622776601683,0.001,1.1472820830531418,groups_011011
14,17,1.4676301641631082,0.01,0.003,1.14017112494912,groups_011011
15,18,1.4734694343307029,0.01,0.003,1.147432875004597,groups_011011
16,19,1.4667984842123056,0.01,0.003,1.142925833002664,groups_011011
17,21,1.4814025355230234,0.0316227766016837,0.003,1.1580435410141945,groups_011011
18,22,1.4479957458067398,0.01,0.003,1.1720012079458684,groups_011011
19,23,1.432523449286771,0.0031622776601683,0.001,1.1772515829652548,groups_011011
20,24,1.5133803596873174,0.0316227766016837,0.003,1.166805624961853,groups_011011
21,25,1.5049860008218152,0.0316227766016837,0.003,1.1628338330192491,groups_011011
22,26,1.5105218212200786,0.0031622776601683,0.001,1.1572236670181155,groups_011011
23,27,1.503238121253872,0.0316227766016837,0.003,1.1555666249478236,groups_011011
24,28,1.496367935995268,0.0031622776601683,0.001,1.18066104198806,groups_011011
25,29,1.4946590829184525,0.0031622776601683,0.001,1.156994374934584,groups_011011
26,30,1.5035265642546891,0.0031622776601683,0.001,1.15682012506295,groups_011011
27,32,1.4985463009796145,0.0031622776601683,0.001,1.1474429171066731,groups_011011
28,34,1.4948336717219968,0.0031622776601683,0.001,1.1491813340689987,groups_011011
29,36,1.500988702997942,0.0031622776601683,0.001,1.1455921248998493,groups_011011
30,37,1.4971034552648288,0.0031622776601683,0.001,1.202112334081903,groups_011011
31,38,1.499396483045176,0.0031622776601683,0.001,1.1522183750057593,groups_011011
32,40,1.5106626660685067,0.0031622776601683,0.001,1.145228791050613,groups_011011
33,41,1.4761227219736788,0.0031622776601683,0.001,1.1378295419272035,groups_011011
34,43,1.5053512931555382,0.0031622776601683,0.001,1.155723207979463,groups_011011
35,44,1.5044911108664092,0.0031622776601683,0.001,1.1403786670416594,groups_011011
36,45,1.4984065579020556,0.0031622776601683,0.001,1.135800625081174,groups_011011
37,46,1.5089737824055711,0.0031622776601683,0.001,1.1666006669402122,groups_011011
38,49,1.5139237841193254,0.0031622776601683,0.001,1.126398125081323,groups_011011
39,50,1.5049198779742443,0.0031622776601683,0.001,1.1171032920246944,groups_011011
40,51,1.491229807263543,0.0031622776601683,0.001,1.1219799579121172,groups_011011
41,52,1.481519119906736,0.0031622776601683,0.001,1.1275267919991163,groups_011011
42,53,1.4859564593762384,0.0031622776601683,0.001,1.10715983400587,groups_011011
43,54,1.4801199979474908,0.0031622776601683,0.001,1.1007029170868918,groups_011011
44,55,1.48440741492295,0.0031622776601683,0.001,1.1059321659849957,groups_011011
45,56,1.4832836721980562,0.0031622776601683,0.001,1.1605972920078784,groups_011011
46,58,1.5237737040017996,0.0031622776601683,0.001,1.1066742079565302,groups_011011
47,59,1.5237917104462202,0.0031622776601683,0.001,1.0882582500344142,groups_011011
48,60,1.5283220667309956,0.0031622776601683,0.001,1.091473791981116,groups_011011
49,101,1.537132446557004,0.0031622776601683,0.001,1.0759034160291776,groups_011011
50,102,1.5372772240426025,0.0031622776601683,0.001,1.0879823340801522,groups_011011
51,104,1.5537995523245005,0.0031622776601683,0.001,1.0675399579340592,groups_011011
52,106,1.551448768878909,0.0031622776601683,0.001,1.0813355420250446,groups_011011
53,108,1.522552243482978,0.0031622776601683,0.001,1.064646375016309,groups_011011
54,109,1.5269658057224411,0.0031622776601683,0.001,1.0575225410284474,groups_011011
55,110,1.5475772693495993,0.0031622776601683,0.001,1.051700291922316,groups_011011
56,112,1.5514008542255853,0.0031622776601683,0.001,1.0855027079815045,groups_011011
57,113,1.5768162832856758,0.0031622776601683,0.001,1.1133309999713674,groups_011011
58,115,1.584923199953047,0.0031622776601683,0.001,1.0515223749680445,groups_011011
59,116,1.5273486864810035,0.01,0.003,1.0613018339499831,groups_011011
60,118,1.5750572135891208,0.0031622776601683,0.001,1.0399476250167936,groups_011011
61,119,1.5813175884400343,0.0031622776601683,0.001,1.0500148750143126,groups_011011
62,120,1.6315570427719306,0.0031622776601683,0.001,1.0596522919368,groups_011011
63,121,1.617248280705896,0.0031622776601683,0.001,1.04514212498907,groups_011011
64,122,1.6027367164395596,0.01,0.003,1.0360634579556065,groups_011011
65,124,1.6057305905453847,0.0031622776601683,0.001,1.0603579160524532,groups_011011
